Time,tri_X,tri_Y,slide_tri_X,slide_tri_Y,Gradient_X,Gradient_Y,slide_grad_X,slide_grad_Y,Nelder_X,Nelder_Y,slide_nelder_X,slide_nelder_Y
2025/8/13 16:29,,,,,,,1.154474645,0.090288995,,,,
2025/8/13 16:29,,,,,,,,,1.140336753,0.061570976,,
2025/8/13 16:29,,,,,,,,,,,1.148463448,0.063724849
2025/8/13 16:29,1.08695,0.48439622,,,,,,,,,,
2025/8/13 16:29,,,1.106283689,0.480545045,,,,,,,,
2025/8/13 16:29,,,,,1.136661236,0.084200541,,,,,,
2025/8/13 16:29,,,,,,,1.154040171,0.090140496,,,,
2025/8/13 16:29,,,,,,,,,1.130185966,0.056366231,,
2025/8/13 16:29,,,,,,,,,,,1.148017655,0.06354537
2025/8/13 16:29,1.07828125,0.503397999,,,,,,,,,,
2025/8/13 16:29,,,1.105616964,0.481089163,,,,,,,,
